row.id,Scoring,Start,Start_Frame,Stop,Stop_Frame,duration,Subject,Behaviour,Value,trial
889,goggle_MaP_Joline_2021-12-01 13-02-04,586.9333333,35216,603.1666667,36190,16.23333333,Joline,Manipulation check ,Manipulation check transparent,
890,goggle_MaP_Joline_2021-12-01 13-02-04,609,36540,633.1,37986,24.1,Joline,Manipulation check ,Manipulation check transparent,
891,goggle_MaP_Joline_2021-12-01 13-02-04,651.5166667,39091,663.7833333,39827,12.26666667,Joline,Manipulation check ,Manipulation check transparent,
892,goggle_MaP_Joline_2021-12-01 13-02-04,841.9833333,50519,,,,Joline,First look,First look opaque,
893,goggle_MaP_Joline_2021-12-01 13-02-04,841.9833333,50519,845.4333333,50726,3.45,Joline,Looking target,Duration looking opaque,
894,goggle_MaP_Joline_2021-12-01 13-02-04,841.9833333,50519,886.8166667,53209,44.83333333,Joline,Trial ,1,1
895,goggle_MaP_Joline_2021-12-01 13-02-04,846,50760,847.7,50862,1.7,Joline,Looking target,Duration looking transparent,1
896,goggle_MaP_Joline_2021-12-01 13-02-04,848.3833333,50903,848.85,50931,0.466666667,Joline,Looking target,Duration looking transparent,1
897,goggle_MaP_Joline_2021-12-01 13-02-04,849.3166667,50959,851.05,51063,1.733333333,Joline,Looking target,Duration looking opaque,1
898,goggle_MaP_Joline_2021-12-01 13-02-04,851.5833333,51095,852.3166667,51139,0.733333333,Joline,Looking target,Duration looking transparent,1
899,goggle_MaP_Joline_2021-12-01 13-02-04,855.0166667,51301,855.3166667,51319,0.3,Joline,Looking target,Duration looking opaque,1
900,goggle_MaP_Joline_2021-12-01 13-02-04,856.95,51417,857.3333333,51440,0.383333333,Joline,Looking target,Duration looking opaque,1
901,goggle_MaP_Joline_2021-12-01 13-02-04,858.25,51495,,,,Joline,First target choice,First choice opaque,1
902,goggle_MaP_Joline_2021-12-01 13-02-04,866.25,51975,,,,Joline,Inspection behind screen,Inspection behind opaque,1
903,goggle_MaP_Joline_2021-12-01 13-02-04,973.5833333,58415,1014.333333,60860,40.75,Joline,Trial ,2,2
904,goggle_MaP_Joline_2021-12-01 13-02-04,977.5,58650,,,,Joline,First look,First look transparent,2
905,goggle_MaP_Joline_2021-12-01 13-02-04,977.5,58650,980.8666667,58852,3.366666667,Joline,Looking target,Duration looking transparent,2
906,goggle_MaP_Joline_2021-12-01 13-02-04,981.4833333,58889,984.95,59097,3.466666667,Joline,Looking target,Duration looking opaque,2
907,goggle_MaP_Joline_2021-12-01 13-02-04,985.2666667,59116,986.0333333,59162,0.766666667,Joline,Looking target,Duration looking transparent,2
908,goggle_MaP_Joline_2021-12-01 13-02-04,987.9333333,59276,988.1333333,59288,0.2,Joline,Looking target,Duration looking transparent,2
909,goggle_MaP_Joline_2021-12-01 13-02-04,989.05,59343,,,,Joline,First target choice,First choice transparent,2
910,goggle_MaP_Joline_2021-12-01 13-02-04,999.5,59970,,,,Joline,Inspection behind screen,Inspection behind transparent,2
911,goggle_MaP_Joline_2021-12-01 13-02-04,1085.633333,65138,1130.6,67836,44.96666667,Joline,Trial ,3,3
912,goggle_MaP_Joline_2021-12-01 13-02-04,1089.816667,65389,,,,Joline,First look,First look opaque,3
913,goggle_MaP_Joline_2021-12-01 13-02-04,1089.816667,65389,1095.816667,65749,6,Joline,Looking target,Duration looking opaque,3
914,goggle_MaP_Joline_2021-12-01 13-02-04,1099.7,65982,1100.25,66015,0.55,Joline,Looking target,Duration looking transparent,3
915,goggle_MaP_Joline_2021-12-01 13-02-04,1101.45,66087,,,,Joline,First target choice,First choice transparent,3
916,goggle_MaP_Joline_2021-12-01 13-02-04,1124.916667,67495,,,,Joline,Inspection behind screen,Inspection behind opaque,3
917,goggle_MaP_Joline_2021-12-01 13-02-04,1199.4,71964,1243.35,74601,43.95,Joline,Trial ,4,4
918,goggle_MaP_Joline_2021-12-01 13-02-04,1217.433333,73046,,,,Joline,Inspection behind screen,Inspection behind opaque,4
919,goggle_MaP_Joline_2021-12-01 13-02-04,1219.35,73161,,,,Joline,First target choice,First choice opaque,4
920,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,459.7833333,27587,468.1,28086,8.316666667,Queenofhearts(queeny),Manipulation check ,Manipulation check transparent,
921,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,472.7333333,28364,474.8333333,28490,2.1,Queenofhearts(queeny),Manipulation check ,Manipulation check opaque,
922,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,484.9833333,29099,534.9,32094,49.91666667,Queenofhearts(queeny),Manipulation check ,Manipulation check transparent,
923,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,666.1666667,39970,711.7333333,42704,45.56666667,Queenofhearts(queeny),Trial ,1,1
924,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,675.1666667,40510,,,,Queenofhearts(queeny),First look,First look transparent,1
925,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,675.1666667,40510,675.7333333,40544,0.566666667,Queenofhearts(queeny),Looking target,Duration looking transparent,1
926,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,680.3666667,40822,680.8833333,40853,0.516666667,Queenofhearts(queeny),Looking target,Duration looking opaque,1
927,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,681.5833333,40895,,,,Queenofhearts(queeny),First target choice,First choice opaque,1
928,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,703.15,42189,,,,Queenofhearts(queeny),Inspection behind screen,Inspection behind opaque,1
929,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,837.5166667,50251,883.7333333,53024,46.21666667,Queenofhearts(queeny),Trial ,2,2
930,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,840.8166667,50449,,,,Queenofhearts(queeny),First look,First look opaque,2
931,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,840.8166667,50449,841.3833333,50483,0.566666667,Queenofhearts(queeny),Looking target,Duration looking opaque,2
932,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,847.6666667,50860,848.6666667,50920,1,Queenofhearts(queeny),Looking target,Duration looking transparent,2
933,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,851.5333333,51092,851.8166667,51109,0.283333333,Queenofhearts(queeny),Looking target,Duration looking opaque,2
934,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,852.5833333,51155,,,,Queenofhearts(queeny),First target choice,First choice opaque,2
935,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,861.2333333,51674,,,,Queenofhearts(queeny),Inspection behind screen,Inspection behind opaque,2
936,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,946.4666667,56788,991.7166667,59503,45.25,Queenofhearts(queeny),Trial ,3,3
937,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,950.25,57015,,,,Queenofhearts(queeny),First look,First look opaque,3
938,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,950.25,57015,951.1333333,57068,0.883333333,Queenofhearts(queeny),Looking target,Duration looking opaque,3
939,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,954.25,57255,955.0333333,57302,0.783333333,Queenofhearts(queeny),Looking target,Duration looking transparent,3
940,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,960.6833333,57641,960.95,57657,0.266666667,Queenofhearts(queeny),Looking target,Duration looking opaque,3
941,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,961.8166667,57709,,,,Queenofhearts(queeny),First target choice,First choice opaque,3
942,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,974.7,58482,,,,Queenofhearts(queeny),Inspection behind screen,Inspection behind transparent,3
943,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,1054.333333,63260,1102.933333,66176,48.6,Queenofhearts(queeny),Trial ,4,4
944,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,1059.516667,63571,,,,Queenofhearts(queeny),First look,First look opaque,4
945,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,1059.516667,63571,1060.383333,63623,0.866666667,Queenofhearts(queeny),Looking target,Duration looking opaque,4
946,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,1066.516667,63991,1067.183333,64031,0.666666667,Queenofhearts(queeny),Looking target,Duration looking transparent,4
947,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,1068.516667,64111,1068.733333,64124,0.216666667,Queenofhearts(queeny),Looking target,Duration looking opaque,4
948,goggle_MaP_Queen_of_hearts_(queeny)_2021-12-17 16-54-03,1069.666667,64180,,,,Queenofhearts(queeny),First target choice,First choice opaque,4
949,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,622.0333333,37322,640.2833333,38417,18.25,JellyBean,Manipulation check ,Manipulation check transparent,
950,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,641.85,38511,646.5833333,38795,4.733333333,JellyBean,Manipulation check ,Manipulation check transparent,
951,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,658.3333333,39500,658.7333333,39524,0.4,JellyBean,Manipulation check ,Manipulation check transparent,
952,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,665.3166667,39919,672.1,40326,6.783333333,JellyBean,Manipulation check ,Manipulation check opaque,
953,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,678.9333333,40736,680.0166667,40801,1.083333333,JellyBean,Manipulation check ,Manipulation check transparent,
954,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,696.2166667,41773,701.0333333,42062,4.816666667,JellyBean,Manipulation check ,Manipulation check transparent,
955,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,702.5666667,42154,704.6833333,42281,2.116666667,JellyBean,Manipulation check ,Manipulation check transparent,
956,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,707.1166667,42427,707.3833333,42443,0.266666667,JellyBean,Manipulation check ,Manipulation check transparent,
957,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,708.6666667,42520,721.2666667,43276,12.6,JellyBean,Manipulation check ,Manipulation check transparent,
958,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,800.85,48051,844.55,50673,43.7,JellyBean,Trial ,1,1
959,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,815,48900,,,,JellyBean,First look,First look opaque,1
960,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,815,48900,815.3166667,48919,0.316666667,JellyBean,Looking target,Duration looking opaque,1
961,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,816.1333333,48968,,,,JellyBean,First target choice,First choice opaque,1
962,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,825.8666667,49552,,,,JellyBean,Inspection behind screen,Inspection behind opaque,1
963,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,913.2666667,54796,958.0166667,57481,44.75,JellyBean,Trial ,2,2
964,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,930.85,55851,,,,JellyBean,First look,First look opaque,2
965,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,930.85,55851,931.2833333,55877,0.433333333,JellyBean,Looking target,Duration looking opaque,2
966,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,931.95,55917,,,,JellyBean,First target choice,First choice opaque,2
967,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,1012.283333,60737,1057.75,63465,45.46666667,JellyBean,Trial ,3,3
968,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,1025.3,61518,,,,JellyBean,First look,First look opaque,3
969,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,1025.3,61518,1025.95,61557,0.65,JellyBean,Looking target,Duration looking opaque,3
970,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,1026.6,61596,,,,JellyBean,First target choice,First choice opaque,3
971,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,1115.7,66942,1160.116667,69607,44.41666667,JellyBean,Trial ,4,4
972,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,1129.633333,67778,,,,JellyBean,First look,First look opaque,4
973,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,1129.633333,67778,1130.2,67812,0.566666667,JellyBean,Looking target,Duration looking opaque,4
974,goggle_MaP_Jelly_Bean_2021-12-17 17-15-56,1131.366667,67882,,,,JellyBean,First target choice,First choice opaque,4
975,Goggle_MaP_Anthony_2022-01-14 12-32-22,471.3,28278,480.8333333,28850,9.533333333,Anthony,Manipulation check ,Manipulation check transparent,
976,Goggle_MaP_Anthony_2022-01-14 12-32-22,482.4333333,28946,483.1833333,28991,0.75,Anthony,Manipulation check ,Manipulation check opaque,
977,Goggle_MaP_Anthony_2022-01-14 12-32-22,496.45,29787,512.7833333,30767,16.33333333,Anthony,Manipulation check ,Manipulation check transparent,
978,Goggle_MaP_Anthony_2022-01-14 12-32-22,520.95,31257,525.8,31548,4.85,Anthony,Manipulation check ,Manipulation check transparent,
979,Goggle_MaP_Anthony_2022-01-14 12-32-22,590.1333333,35408,635.3166667,38119,45.18333333,Anthony,Trial ,1,1
980,Goggle_MaP_Anthony_2022-01-14 12-32-22,594.8,35688,,,,Anthony,First look,First look transparent,1
981,Goggle_MaP_Anthony_2022-01-14 12-32-22,594.8,35688,597.0166667,35821,2.216666667,Anthony,Looking target,Duration looking transparent,1
982,Goggle_MaP_Anthony_2022-01-14 12-32-22,597.3666667,35842,601.9666667,36118,4.6,Anthony,Looking target,Duration looking opaque,1
983,Goggle_MaP_Anthony_2022-01-14 12-32-22,604.1333333,36248,604.3333333,36260,0.2,Anthony,Looking target,Duration looking opaque,1
984,Goggle_MaP_Anthony_2022-01-14 12-32-22,605.9333333,36356,,,,Anthony,First target choice,First choice transparent,1
985,Goggle_MaP_Anthony_2022-01-14 12-32-22,609.9666667,36598,,,,Anthony,Inspection behind screen,Inspection behind opaque,1
986,Goggle_MaP_Anthony_2022-01-14 12-32-22,688.3166667,41299,733.2666667,43996,44.95,Anthony,Trial ,2,2
987,Goggle_MaP_Anthony_2022-01-14 12-32-22,696.65,41799,,,,Anthony,First look,First look transparent,2
988,Goggle_MaP_Anthony_2022-01-14 12-32-22,696.65,41799,701.1166667,42067,4.466666667,Anthony,Looking target,Duration looking transparent,2
989,Goggle_MaP_Anthony_2022-01-14 12-32-22,703.1333333,42188,703.35,42201,0.216666667,Anthony,Looking target,Duration looking transparent,2
990,Goggle_MaP_Anthony_2022-01-14 12-32-22,704.3666667,42262,,,,Anthony,First target choice,First choice transparent,2
991,Goggle_MaP_Anthony_2022-01-14 12-32-22,786.8833333,47213,831.0833333,49865,44.2,Anthony,Trial ,3,3
992,Goggle_MaP_Anthony_2022-01-14 12-32-22,790.65,47439,,,,Anthony,First look,First look transparent,3
993,Goggle_MaP_Anthony_2022-01-14 12-32-22,790.65,47439,799.4833333,47969,8.833333333,Anthony,Looking target,Duration looking transparent,3
994,Goggle_MaP_Anthony_2022-01-14 12-32-22,800.6666667,48040,801.0833333,48065,0.416666667,Anthony,Looking target,Duration looking transparent,3
995,Goggle_MaP_Anthony_2022-01-14 12-32-22,802.2833333,48137,,,,Anthony,First target choice,First choice transparent,3
996,Goggle_MaP_Anthony_2022-01-14 12-32-22,810,48600,,,,Anthony,Inspection behind screen,Inspection behind transparent,3
997,Goggle_MaP_Anthony_2022-01-14 12-32-22,888.3333333,53300,932.45,55947,44.11666667,Anthony,Trial ,4,4
998,Goggle_MaP_Anthony_2022-01-14 12-32-22,897.2666667,53836,,,,Anthony,First look,First look opaque,4
999,Goggle_MaP_Anthony_2022-01-14 12-32-22,897.2666667,53836,900.4333333,54026,3.166666667,Anthony,Looking target,Duration looking opaque,4
1000,Goggle_MaP_Anthony_2022-01-14 12-32-22,903.2,54192,903.6666667,54220,0.466666667,Anthony,Looking target,Duration looking opaque,4
1001,Goggle_MaP_Anthony_2022-01-14 12-32-22,904.6166667,54277,,,,Anthony,First target choice,First choice opaque,4
1002,Goggle_MaP_Crash_2022-01-14 15-17-13,483,28980,490.9833333,29459,7.983333333,Crash,Manipulation check ,Manipulation check transparent,
1003,Goggle_MaP_Crash_2022-01-14 15-17-13,492.75,29565,493.4333333,29606,0.683333333,Crash,Manipulation check ,Manipulation check opaque,
1004,Goggle_MaP_Crash_2022-01-14 15-17-13,494.5166667,29671,515.6333333,30938,21.11666667,Crash,Manipulation check ,Manipulation check transparent,
1005,Goggle_MaP_Crash_2022-01-14 15-17-13,519.6,31176,520.4,31224,0.8,Crash,Manipulation check ,Manipulation check opaque,
1006,Goggle_MaP_Crash_2022-01-14 15-17-13,522.45,31347,522.9833333,31379,0.533333333,Crash,Manipulation check ,Manipulation check transparent,
1007,Goggle_MaP_Crash_2022-01-14 15-17-13,528.8166667,31729,554.9333333,33296,26.11666667,Crash,Manipulation check ,Manipulation check transparent,
1008,Goggle_MaP_Crash_2022-01-14 15-17-13,631.8333333,37910,679,40740,47.16666667,Crash,Trial ,1,1
1009,Goggle_MaP_Crash_2022-01-14 15-17-13,644.7333333,38684,,,,Crash,First look,First look transparent,1
1010,Goggle_MaP_Crash_2022-01-14 15-17-13,644.7333333,38684,645.05,38703,0.316666667,Crash,Looking target,Duration looking transparent,1
1011,Goggle_MaP_Crash_2022-01-14 15-17-13,645.2666667,38716,645.4,38724,0.133333333,Crash,Looking target,Duration looking opaque,1
1012,Goggle_MaP_Crash_2022-01-14 15-17-13,645.5166667,38731,645.7166667,38743,0.2,Crash,Looking target,Duration looking transparent,1
1013,Goggle_MaP_Crash_2022-01-14 15-17-13,646.4833333,38789,,,,Crash,First target choice,First choice transparent,1
1014,Goggle_MaP_Crash_2022-01-14 15-17-13,654.55,39273,,,,Crash,Inspection behind screen,Inspection behind opaque,1
1015,Goggle_MaP_Crash_2022-01-14 15-17-13,731.6333333,43898,775.3,46518,43.66666667,Crash,Trial ,2,2
1016,Goggle_MaP_Crash_2022-01-14 15-17-13,740.3,44418,,,,Crash,First look,First look transparent,2
1017,Goggle_MaP_Crash_2022-01-14 15-17-13,740.3,44418,741.2,44472,0.9,Crash,Looking target,Duration looking transparent,2
1018,Goggle_MaP_Crash_2022-01-14 15-17-13,745.1166667,44707,745.3166667,44719,0.2,Crash,Looking target,Duration looking transparent,2
1019,Goggle_MaP_Crash_2022-01-14 15-17-13,746.1,44766,,,,Crash,First target choice,First choice transparent,2
1020,Goggle_MaP_Crash_2022-01-14 15-17-13,758.9,45534,,,,Crash,Inspection behind screen,Inspection behind opaque,2
1021,Goggle_MaP_Crash_2022-01-14 15-17-13,819.9666667,49198,862.8333333,51770,42.86666667,Crash,Trial ,3,3
1022,Goggle_MaP_Crash_2022-01-14 15-17-13,823.6166667,49417,,,,Crash,First look,First look transparent,3
1023,Goggle_MaP_Crash_2022-01-14 15-17-13,823.6166667,49417,825.3666667,49522,1.75,Crash,Looking target,Duration looking transparent,3
1024,Goggle_MaP_Crash_2022-01-14 15-17-13,828.6333333,49718,829.0333333,49742,0.4,Crash,Looking target,Duration looking opaque,3
1025,Goggle_MaP_Crash_2022-01-14 15-17-13,832.6,49956,833.25,49995,0.65,Crash,Looking target,Duration looking transparent,3
1026,Goggle_MaP_Crash_2022-01-14 15-17-13,834.0333333,50042,,,,Crash,First target choice,First choice transparent,3
1027,Goggle_MaP_Crash_2022-01-14 15-17-13,859.2166667,51553,,,,Crash,Inspection behind screen,Inspection behind transparent,3
1028,Goggle_MaP_Crash_2022-01-14 15-17-13,907.8666667,54472,950.6833333,57041,42.81666667,Crash,Trial ,4,4
1029,Goggle_MaP_Crash_2022-01-14 15-17-13,919.9833333,55199,,,,Crash,First look,First look transparent,4
1030,Goggle_MaP_Crash_2022-01-14 15-17-13,919.9833333,55199,920.3833333,55223,0.4,Crash,Looking target,Duration looking transparent,4
1031,Goggle_MaP_Crash_2022-01-14 15-17-13,921.2333333,55274,921.45,55287,0.216666667,Crash,Looking target,Duration looking transparent,4
1032,Goggle_MaP_Crash_2022-01-14 15-17-13,922.2333333,55334,,,,Crash,First target choice,First choice transparent,4
1033,Goggle_MaP_Crash_2022-01-14 15-17-13,928.8333333,55730,,,,Crash,Inspection behind screen,Inspection behind transparent,4
1034,Goggle_MaP_Alou_2022-01-14 14-47-57,1075.966667,64558,1080.366667,64822,4.4,Alou,Manipulation check ,Manipulation check transparent,
1035,Goggle_MaP_Alou_2022-01-14 14-47-57,1081.616667,64897,1082.483333,64949,0.866666667,Alou,Manipulation check ,Manipulation check opaque,
1036,Goggle_MaP_Alou_2022-01-14 14-47-57,1083.716667,65023,1084.333333,65060,0.616666667,Alou,Manipulation check ,Manipulation check transparent,
1037,Goggle_MaP_Alou_2022-01-14 14-47-57,1085.733333,65144,1103.233333,66194,17.5,Alou,Manipulation check ,Manipulation check transparent,
1038,Goggle_MaP_Alou_2022-01-14 14-47-57,1107.2,66432,1107.633333,66458,0.433333333,Alou,Manipulation check ,Manipulation check transparent,
1039,Goggle_MaP_Alou_2022-01-14 14-47-57,1109.5,66570,1109.916667,66595,0.416666667,Alou,Manipulation check ,Manipulation check transparent,
1040,Goggle_MaP_Alou_2022-01-14 14-47-57,1111.2,66672,1111.566667,66694,0.366666667,Alou,Manipulation check ,Manipulation check opaque,
1041,Goggle_MaP_Alou_2022-01-14 14-47-57,1112.516667,66751,1112.983333,66779,0.466666667,Alou,Manipulation check ,Manipulation check opaque,
1042,Goggle_MaP_Alou_2022-01-14 14-47-57,1116.483333,66989,1126.816667,67609,10.33333333,Alou,Manipulation check ,Manipulation check transparent,
1043,Goggle_MaP_Alou_2022-01-14 14-47-57,1128.533333,67712,1129.733333,67784,1.2,Alou,Manipulation check ,Manipulation check opaque,
1044,Goggle_MaP_Alou_2022-01-14 14-47-57,1302.983333,78179,1347.95,80877,44.96666667,Alou,Trial ,1,1
1045,Goggle_MaP_Alou_2022-01-14 14-47-57,1316.416667,78985,,,,Alou,First look,First look transparent,1
1046,Goggle_MaP_Alou_2022-01-14 14-47-57,1316.416667,78985,1316.65,78999,0.233333333,Alou,Looking target,Duration looking transparent,1
1047,Goggle_MaP_Alou_2022-01-14 14-47-57,1317.666667,79060,,,,Alou,First target choice,First choice transparent,1
1048,Goggle_MaP_Alou_2022-01-14 14-47-57,1323.516667,79411,,,,Alou,Inspection behind screen,Inspection behind transparent,1
1049,Goggle_MaP_Alou_2022-01-14 14-47-57,1406.1,84366,1455.516667,87331,49.41666667,Alou,Trial ,2,2
1050,Goggle_MaP_Alou_2022-01-14 14-47-57,1414.416667,84865,,,,Alou,First look,First look transparent,2
1051,Goggle_MaP_Alou_2022-01-14 14-47-57,1414.416667,84865,1416.633333,84998,2.216666667,Alou,Looking target,Duration looking transparent,2
1052,Goggle_MaP_Alou_2022-01-14 14-47-57,1417.266667,85036,1420.416667,85225,3.15,Alou,Looking target,Duration looking opaque,2
1053,Goggle_MaP_Alou_2022-01-14 14-47-57,1424.35,85461,1424.533333,85472,0.183333333,Alou,Looking target,Duration looking transparent,2
1054,Goggle_MaP_Alou_2022-01-14 14-47-57,1425.183333,85511,,,,Alou,First target choice,First choice transparent,2
1055,Goggle_MaP_Alou_2022-01-14 14-47-57,1433.533333,86012,,,,Alou,Inspection behind screen,Inspection behind transparent,2
1056,Goggle_MaP_Alou_2022-01-14 14-47-57,1500.883333,90053,1544.666667,92680,43.78333333,Alou,Trial ,3,3
1057,Goggle_MaP_Alou_2022-01-14 14-47-57,1507.15,90429,,,,Alou,First look,First look transparent,3
1058,Goggle_MaP_Alou_2022-01-14 14-47-57,1507.15,90429,1508.116667,90487,0.966666667,Alou,Looking target,Duration looking transparent,3
1059,Goggle_MaP_Alou_2022-01-14 14-47-57,1515.266667,90916,1515.4,90924,0.133333333,Alou,Looking target,Duration looking transparent,3
1060,Goggle_MaP_Alou_2022-01-14 14-47-57,1516.15,90969,,,,Alou,First target choice,First choice transparent,3
1061,Goggle_MaP_Alou_2022-01-14 14-47-57,1522.233333,91334,,,,Alou,Inspection behind screen,Inspection behind transparent,3
1062,Goggle_MaP_Alou_2022-01-14 14-47-57,1588.966667,95338,1633.733333,98024,44.76666667,Alou,Trial ,4,4
1063,Goggle_MaP_Alou_2022-01-14 14-47-57,1598.733333,95924,,,,Alou,First look,First look opaque,4
1064,Goggle_MaP_Alou_2022-01-14 14-47-57,1598.733333,95924,1600.233333,96014,1.5,Alou,Looking target,Duration looking opaque,4
1065,Goggle_MaP_Alou_2022-01-14 14-47-57,1602.216667,96133,1602.383333,96143,0.166666667,Alou,Looking target,Duration looking transparent,4
1066,Goggle_MaP_Alou_2022-01-14 14-47-57,1603.283333,96197,,,,Alou,First target choice,First choice transparent,4
1067,Goggle_MaP_Alou_2022-01-14 14-47-57,1608.233333,96494,,,,Alou,Inspection behind screen,Inspection behind transparent,4
1068,Goggle_MaP_Daytona_2022-01-18 18-04-09,516.05,30963,559.7833333,33587,43.73333333,Daytona,Manipulation check ,Manipulation check transparent,
1069,Goggle_MaP_Daytona_2022-01-18 18-04-09,660.7166667,39643,705.4166667,42325,44.7,Daytona,Trial ,1,1
1070,Goggle_MaP_Daytona_2022-01-18 18-04-09,661.7833333,39707,,,,Daytona,First look,First look opaque,1
1071,Goggle_MaP_Daytona_2022-01-18 18-04-09,661.7833333,39707,663.0166667,39781,1.233333333,Daytona,Looking target,Duration looking opaque,1
1072,Goggle_MaP_Daytona_2022-01-18 18-04-09,663.6833333,39821,665.4,39924,1.716666667,Daytona,Looking target,Duration looking transparent,1
1073,Goggle_MaP_Daytona_2022-01-18 18-04-09,668.6333333,40118,670.2333333,40214,1.6,Daytona,Looking target,Duration looking opaque,1
1074,Goggle_MaP_Daytona_2022-01-18 18-04-09,677.1166667,40627,,,,Daytona,Inspection behind screen,Inspection behind transparent,1
1075,Goggle_MaP_Daytona_2022-01-18 18-04-09,678.7,40722,,,,Daytona,First target choice,First choice transparent,1
1076,Goggle_MaP_Daytona_2022-01-18 18-04-09,768.25,46095,815.3,48918,47.05,Daytona,Trial ,2,2
1077,Goggle_MaP_Daytona_2022-01-18 18-04-09,771.9666667,46318,,,,Daytona,First look,First look opaque,2
1078,Goggle_MaP_Daytona_2022-01-18 18-04-09,771.9666667,46318,773.4833333,46409,1.516666667,Daytona,Looking target,Duration looking opaque,2
1079,Goggle_MaP_Daytona_2022-01-18 18-04-09,774.3,46458,776.4333333,46586,2.133333333,Daytona,Looking target,Duration looking transparent,2
1080,Goggle_MaP_Daytona_2022-01-18 18-04-09,778.2333333,46694,779.0666667,46744,0.833333333,Daytona,Looking target,Duration looking opaque,2
1081,Goggle_MaP_Daytona_2022-01-18 18-04-09,779.8666667,46792,780.6166667,46837,0.75,Daytona,Looking target,Duration looking transparent,2
1082,Goggle_MaP_Daytona_2022-01-18 18-04-09,784.5333333,47072,,,,Daytona,Inspection behind screen,Inspection behind opaque,2
1083,Goggle_MaP_Daytona_2022-01-18 18-04-09,786.2,47172,,,,Daytona,First target choice,First choice opaque,2
1084,Goggle_MaP_Daytona_2022-01-18 18-04-09,871.9166667,52315,917,55020,45.08333333,Daytona,Trial ,3,3
1085,Goggle_MaP_Daytona_2022-01-18 18-04-09,875.5,52530,,,,Daytona,First look,First look transparent,3
1086,Goggle_MaP_Daytona_2022-01-18 18-04-09,875.5,52530,876.6333333,52598,1.133333333,Daytona,Looking target,Duration looking transparent,3
1087,Goggle_MaP_Daytona_2022-01-18 18-04-09,885.7833333,53147,886.6666667,53200,0.883333333,Daytona,Looking target,Duration looking opaque,3
1088,Goggle_MaP_Daytona_2022-01-18 18-04-09,887.6333333,53258,,,,Daytona,First target choice,First choice opaque,3
